# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
3832	Russian	tree	181	'dʲerʲevo	dʲerʲevo	dʲ e rʲ e v o	1863
3833	Spanish	tree	181	'aɾβol	aɾβol	a ɾ β o l	1856
3834	Bihari	tree	181	gach	gacʰ	g a cʰ	1854
3835	Oriya	tree	181	gɔchɔ	gɔcʰɔ	g ɔ cʰ ɔ	1854
# 
3836	Urdu	turn	182	mʊɽnə	mʊɽnə	m ʊ ɽ n ə	1878
3837	Catalan	turn	182	ʒi'ɾa	ʒiɾa	ʒ i ɾ a	1868
3838	Czech	turn	182	totʃɪt	toʧɪt	t o ʧ ɪ t	1869
3839	Breton_ST	turn	182	trɛĩ	trɛĩ	t r ɛĩ	1867
3840	German	turn	182	'vɛndn̩	vɛndn̩	v ɛ n d n̩	1871
3841	Italian	turn	182	dʒi'rare	dʒirare	d ʒ i r a r e	1868
3842	Swedish	turn	182	'vɛ:nda	vɛːnda	v ɛː n d a	1871
3843	Danish	turn	182	ˈvεnə sɑj	vɛnə#sɑj	v ɛ n ə # s ɑ j	1870
3844	Dutch_List	turn	182	'wɛndə(n)	wɛndən	w ɛ n d ə n	1871
3845	English	turn	182	tɜ:n	tɜːn	t ɜː n	1872
3846	French	turn	182	tuʀne	tuʀne	t u ʀ n e	1873
3847	Greek_Mod	turn	182	ˈstre̞fo̞ˌme̞	stre̞fo̞me̞	s t r e̞ f o̞ m e̞	1874
3848	Marathi	turn	182	wəɭ'ɳe	wəɭɳe	w ə ɭ ɳ e	1873
3849	Portuguese_ST	turn	182	viˈɾaɾ	viɾaɾ	v i ɾ a ɾ	1868
3850	Russian	turn	182	povo'ratʃɨvatʲ	povoraʧɨvatʲ	p o v o r a ʧ ɨ v a tʲ	1877
3851	Bihari	turn	182	unʈəb	unʈəb	u n ʈ ə b	1866
3852	Polish	turn	182	ˈskrɛ̃ʦiʨ	skrɛ̃ʦiʨ	s k r ɛ̃ ʦ i ʨ	1876
3853	Spanish	turn	182	xi'ɾaɾ	xiɾaɾ	x i ɾ a ɾ	1868
3854	Oriya	turn	182	ol(ɔ)ṭeiba	olɔʈeiba	o l ɔ ʈ ei b a	1875
3855	Armenian_Mod	turn	182	ʃəɾʤˈvɛl	ʃəɾʤvɛl	ʃ ə ɾ ʤ v ɛ l	1865
3856	Portuguese_ST	turn	182	ʒiˈɾaɾ	ʒiɾaɾ	ʒ i ɾ a ɾ	1868
# 
3857	Urdu	two	183	d̪o	d̪o	d̪ o	1883
3858	Armenian_Mod	two	183	jɛɾˈku	jɛɾku	j ɛ ɾ k u	1879
3859	Catalan	two	183	dos	dos	d o s	1880
3860	Breton_ST	two	183	dɔw	dɔw	d ɔ w	1881
3861	Czech	two	183	dva	dva	d v a	1882
3862	German	two	183	t͜sva‿i	t͜svai	t͜s v ai	1882
3863	Italian	two	183	'due	due	d ue	1883
3864	Swedish	two	183	tvo:	tvoː	t v oː	1880
3865	Dutch_List	two	183	twe	twe	t w e	1883
3866	English	two	183	tu:	tuː	t uː	1880
3867	French	two	183	dø	dø	d ø	1880
3868	Greek_Mod	two	183	ˈðiˌo̞	ðio̞	ð io̞	1882
3869	Marathi	two	183	don	don	d o n	1880
3870	Polish	two	183	dva	dva	d v a	1882
3871	Portuguese_ST	two	183	doiʃ	doiʃ	d oi ʃ	1880
3872	Russian	two	183	dva	dva	d v a	1882
3873	Spanish	two	183	dos	dos	d o s	1880
3874	Danish	two	183	d̥ʰo	d̥ʰo	d̥ʰ o	1880
3875	Bihari	two	183	du	du	d u	1880
3876	Oriya	two	183	dui	dui	d ui	1880
# 
3877	Urdu	vomit	184	qɛ kəɾnə, ʔulʈɪ kəɾnə	qɛ#kəɾnə	q ɛ # k ə ɾ n ə	1885
3878	Breton_ST	vomit	184	diz'lɔ̃ŋkã	dizlɔ̃ŋkã	d i z l ɔ̃ ŋ k ã	1886
3879	Czech	vomit	184	zvratsɛt	zvratsɛt	z v r a t s ɛ t	1888
3880	German	vomit	184	'a‿usbrɛçn̩	ausbrɛçn̩	au s b r ɛ ç n̩	1890
3881	Italian	vomit	184	vomi'tare	vomitare	v o m i t a r e	1887
3882	Swedish	vomit	184	'krɛ:kas	krɛːkas	k r ɛː k a s	1894
3883	Danish	vomit	184	ˈg̥ʰasd̥ʰə ʌb̥ʰ	g̥ʰasd̥ʰə#ʌb̥ʰ	g̥ʰ a s d̥ʰ ə # ʌ b̥ʰ	1889
3884	Dutch_List	vomit	184	'brakə(n)	brakən	b r a k ə n	1890
3885	English	vomit	184	'vɑmɪt	vɑmɪt	v ɑ m ɪ t	1887
3886	French	vomit	184	vɔmiʀ	vɔmiʀ	v ɔ m i ʀ	1887
3887	Marathi	vomit	184	'okɳe	okɳe	o k ɳ e	1891
3888	Polish	vomit	184	vɨmʲɔˈtɔvaʨ	vɨmʲɔtɔvaʨ	v ɨ mʲ ɔ t ɔ v a ʨ	1893
3889	Portuguese_ST	vomit	184	vumiˈtaɾ	vumitaɾ	v u m i t a ɾ	1887
3890	Russian	vomit	184	rvatʲ	rvatʲ	r v a tʲ	1888
3891	Spanish	vomit	184	bomi'taɾ	bomitaɾ	b o m i t a ɾ	1887
3892	Polish	vomit	184	ˈʒɨgaʨ	ʒɨgaʨ	ʒ ɨ g a ʨ	1896
3893	Greek_Mod	vomit	184	e̞ˈmo̞	e̞mo̞	e̞ m o̞	1887
3894	Bihari	vomit	184	kəyə kərəb	kəyə#kərəb	k əyə # k ə r ə b	1885
3895	Bihari	vomit	184	bokar	bokar	b o k a r	1895
3896	Swedish	vomit	184	spy:	spyː	s p yː	1897
3897	Oriya	vomit	184	banti	banti	b a n t i	1892
3898	Armenian_Mod	vomit	184	voɾʦˈkɑl	voɾʦkɑl	v o ɾ ʦ k ɑ l	1884
3899	Marathi	vomit	184	ul'ʈi: kəɾ'ɳe	ulʈiː#kəɾɳe	u l ʈ iː # k ə ɾ ɳ e	1885
3900	Marathi	vomit	184	ul'ʈi: 'ɦoɳe	ulʈiː#ɦoɳe	u l ʈ iː # ɦ o ɳ e	1885
3901	Catalan	vomit	184	'bumi'ta	bumita	b u m i t a	1887
# 
3902	Urdu	walk	185	ʧəlnə	ʧəlnə	ʧ ə l n ə	1899
3903	Catalan	walk	185	ə'na	əna	ə n a	1901
3904	Czech	walk	185	xoɟɪt	xoɟɪt	x o ɟ ɪ t	1902
3905	Breton_ST	walk	185	'kɛrzɛt	kɛrzɛt	k ɛ r z ɛ t	1900
3906	German	walk	185	'ge:ən	geːən	g eːə n	1903
3907	Italian	walk	185	kammi'nare	kamminare	k a mː i n a r e	1907
3908	Danish	walk	185	g̥ɔ	g̥ɔ	g̥ ɔ	1903
3909	Dutch_List	walk	185	'wɑndələ(n)	wɑndələn	w ɑ n d ə l ə n	1904
3910	English	walk	185	wɔ:k	wɔːk	w ɔː k	1905
3911	French	walk	185	maʀʃe	maʀʃe	m a ʀ ʃ e	1900
3912	Greek_Mod	walk	185	ˌpe̞rpaˈto̞	pe̞rpato̞	p e̞ r p a t o̞	1906
3913	Marathi	walk	185	'tsalɳe	tsalɳe	t s a l ɳ e	1899
3914	Portuguese_ST	walk	185	ɐ̃ˈdaɾ	ɐ̃daɾ	ɐ̃ d a ɾ	1909
3915	Russian	walk	185	xo'ditʲ	xoditʲ	x o d i tʲ	1902
3916	Breton_ST	walk	185	'ba:le	baːle	b aː l e	1910
3917	Portuguese_ST	walk	185	kɐmiˈɲaɾ	kɐmiɲaɾ	k ɐ m i ɲ a ɾ	1907
3918	Catalan	walk	185	kəmi'na	kəmina	k ə m i n a	1907
3919	Czech	walk	185	jiːt	jiːt	j iː t	1911
3920	Polish	walk	185	iɕʨ	iɕʨ	i ɕ ʨ	1908
3921	Bihari	walk	185	cələb	cələb	c ə l ə b	1899
3922	Bihari	walk	185	ʈəhələb	ʈəhələb	ʈ ə h ə l ə b	1899
3923	Bihari	walk	185	jaeəb	jaeəb	j aeə b	1911
3924	Spanish	walk	185	kami'naɾ	kaminaɾ	k a m i n a ɾ	1907
3925	Swedish	walk	185	go:	goː	g oː	1903
3926	Oriya	walk	185	cal(i)	cali	c a l i	1899
3927	Armenian_Mod	walk	185	kʰɑɪ̯ˈlɛl	kʰɑɪ̯lɛl	kʰ ɑɪ̯ l ɛ l	1898
# 
3928	Catalan	warm	186	kə'len	kəlen	k ə l e n	1915
3929	Breton_ST	warm	186	tɔm	tɔm	t ɔ m	1914
3930	Czech	warm	186	tɛpliː	tɛpliː	t ɛ p l iː	1916
3931	German	warm	186	varm	varm	v a r m	1917
3932	Italian	warm	186	'kaldo	kaldo	k a l d o	1920
3933	Swedish	warm	186	varm	varm	v a r m	1917
3934	Danish	warm	186	vɑm	vɑm	v ɑ m	1917
3935	Dutch_List	warm	186	wɑrm	wɑrm	w ɑ r m	1917
3936	English	warm	186	wɔ:m	wɔːm	w ɔː m	1917
3937	French	warm	186	ʃo	ʃo	ʃ o	1918
3938	Greek_Mod	warm	186	ze̞ˈsto̞s	ze̞sto̞s	z e̞ s t o̞ s	1919
3939	Marathi	warm	186	'gəɾəm	gəɾəm	g ə ɾ ə m	1921
3940	Polish	warm	186	ˈʨɛpwɔ	ʨɛpwɔ	ʨ ɛ p w ɔ	1916
3941	Portuguese_ST	warm	186	kẽˈtɨ	kẽtɨ	k ẽ t ɨ	1920
3942	Russian	warm	186	'tʲoplɨj	tʲoplɨj	tʲ o p l ɨ j	1916
3943	Spanish	warm	186	'kaliðo	kaliðo	k a l i ð o	1920
3944	Urdu	warm	186	ɡəɾm	ɡəɾm	ɡ ə ɾ m	1913
3945	Bihari	warm	186	gərm	gərm	g ə r m	1913
3946	Bihari	warm	186	tapəb	tapəb	t a p ə b	1922
3947	Oriya	warm	186	gɔrɔmɔ	gɔrɔmɔ	g ɔ r ɔ m ɔ	1913
3948	Armenian_Mod	warm	186	tɑkʰ	tɑkʰ	t ɑ kʰ	1912
# 
3949	Urdu	wash	187	d̪ʰonə	d̪ʰonə	d̪ʰ o n ə	1924
3950	Catalan	wash	187	rən'ta	rənta	r ə n t a	1926
3951	Armenian_Mod	wash	187	ləˈvɑl	ləvɑl	l ə v ɑ l	1923
3952	Czech	wash	187	miːt	miːt	m iː t	1927
3953	Breton_ST	wash	187	'gwalxĩ	gwalxĩ	g w a l x ĩ	1925
3954	German	wash	187	'vaʃn̩	vaʃn̩	v a ʃ n̩	1928
3955	Italian	wash	187	la'vare	lavare	l a v a r e	1923
3956	Swedish	wash	187	'tvɛta	tvɛta	t v ɛ t a	1930
3957	French	wash	187	lave	lave	l a v e	1923
3958	Greek_Mod	wash	187	ˈple̞no̞	ple̞no̞	p l e̞ n o̞	1929
3959	Marathi	wash	187	dʰuɳe	dʰuɳe	dʰ u ɳ e	1924
3960	Polish	wash	187	mɨʨ	mɨʨ	m ɨ ʨ	1927
3961	Portuguese_ST	wash	187	lɐˈvaɾ	lɐvaɾ	l ɐ v a ɾ	1923
3962	Russian	wash	187	mɨtʲ	mɨtʲ	m ɨ tʲ	1927
3963	Spanish	wash	187	la'βaɾ	laβaɾ	l a β a ɾ	1923
3964	Danish	wash	187	ˈvasg̥ʰə	vasg̥ʰə	v a s g̥ʰ ə	1928
3965	Dutch_List	wash	187	'wɑsə(n)	wɑsən	w ɑ s ə n	1928
3966	English	wash	187	wɒʃ	wɒʃ	w ɒ ʃ	1928
3967	Bihari	wash	187	dhob	dʱob	dʱ o b	1924
3968	Oriya	wash	187	dho-	dʱo	dʱ o	1924
# 
3969	Urdu	water	188	pɑni	pɑni	p ɑ n i	1932
3970	Armenian_Mod	water	188	ʤuɾ	ʤuɾ	ʤ u ɾ	1931
3971	Catalan	water	188	'ajɣwə, 'ajɣwa	ajɣwə	a j ɣ w ə	1934
3972	Breton_ST	water	188	duːʁ	duːʁ	d uː ʁ	1933
3973	Czech	water	188	voda	voda	v o d a	1935
3974	German	water	188	'vasɐ	vasɐ	v a s ɐ	1936
3975	Italian	water	188	'akkwa	akkwa	a kː w a	1934
3976	Swedish	water	188	ˈvatɛn	vatɛn	v a t ɛ n	1936
3977	Danish	water	188	van	van	v a n	1936
3978	Dutch_List	water	188	'watər	watər	w a t ə r	1936
3979	English	water	188	'wɔ:tə	wɔːtə	w ɔː t ə	1936
3980	French	water	188	o	o	o	1937
3981	Greek_Mod	water	188	ne̞ˈro̞	ne̞ro̞	n e̞ r o̞	1938
3982	Marathi	water	188	'oaɳi:	oaɳiː	oa ɳ iː	1939
3983	Polish	water	188	ˈvɔda	vɔda	v ɔ d a	1935
3984	Portuguese_ST	water	188	ˈaɡwɐ	aɡwɐ	a ɡ w ɐ	1934
3985	Russian	water	188	vo'da	voda	v o d a	1935
3986	Spanish	water	188	'aɣwa	aɣwa	a ɣ w a	1934
3987	Polish	water	188	ˈvɔda	vɔda	v ɔ d a	1935
3988	Bihari	water	188	pain	pain	p ai n	1932
3989	Oriya	water	188	paṇi	paɳi	p a ɳ i	1932
# 
3990	Urdu	we	189	həm	həm	h ə m	1948
3991	Catalan	we	189	nuz’altrəs	nuzaltrəs	n u z a l t r ə s	1943
3992	Armenian_Mod	we	189	mɛnkʰ	mɛnkʰ	m ɛ n kʰ	1940
3993	Breton_ST	we	189	ni:	niː	n iː	1942
3994	Czech	we	189	mɪ	mɪ	m ɪ	1944
3995	German	we	189	vi:ɐ̯	viːɐ̯	v iːɐ̯	1945
3996	Swedish	we	189	viː	viː	v iː	1945
3997	Danish	we	189	vi	vi	v i	1945
3998	Dutch_List	we	189	wɛi	wɛi	w ɛi	1945
3999	English	we	189	wi:	wiː	w iː	1945
4000	French	we	189	nu	nu	n u	1942
4001	Greek_Mod	we	189	e̞ˈmis	e̞mis	e̞ m i s	1946
4002	Marathi	we	189	am'ʰi:, 'apəɳ	amʰiː	a mʰ iː	1947
4003	Polish	we	189	mɨ	mɨ	m ɨ	1944
4004	Portuguese_ST	we	189	ˈnɔʃ	nɔʃ	n ɔ ʃ	1942
4005	Russian	we	189	mɨ	mɨ	m ɨ	1944
4006	Spanish	we	189	no'sotɾos	nosotɾos	n o s o t ɾ o s	1943
4007	Bihari	we	189	həmsəb	həmsəb	h ə m s ə b	1941
4008	Oriya	we	189	ame	ame	a m e	1947
# 
4009	Breton_ST	wet	190	gle:p	gleːp	g l eː p	1951
4010	Czech	wet	190	mokriː	mokriː	m o k r iː	1952
4011	German	wet	190	nas	nas	n a s	1954
4012	Italian	wet	190	baɲ'ɲato	baɲɲato	b a ɲː a t o	1957
4013	Swedish	wet	190	voːt	voːt	v oː t	1953
4014	Greek_Mod	wet	190	iˈɣro̞s	iɣro̞s	i ɣ r o̞ s	1956
4015	Polish	wet	190	ˈmɔkrɨ	mɔkrɨ	m ɔ k r ɨ	1952
4016	Russian	wet	190	'mokrɨj	mokrɨj	m o k r ɨ j	1952
4017	Spanish	wet	190	mo'xaðo	moxaðo	m o x a ð o	1955
4018	English	wet	190	wɛt	wɛt	w ɛ t	1953
4019	Dutch_List	wet	190	nɑt	nɑt	n ɑ t	1954
4020	Danish	wet	190	vɔˀð	vɔˀð	v ɔˀ ð	1953
4021	French	wet	190	muje	muje	m u j e	1955
4022	Marathi	wet	190	'ola	ola	o l a	1958
4023	Urdu	wet	190	ɡilə	ɡilə	ɡ i l ə	1958
4024	Bihari	wet	190	bhijəl	bʱijəl	bʱ i j ə l	1950
4025	Oriya	wet	190	tinta	tinta	t i n t a	1959
4026	Oriya	wet	190	bhiǰa	bʱiǰa	bʱ i ǰ a	1950
4027	Portuguese_ST	wet	190	ˈumidu	umidu	u m i d u	1960
4028	Armenian_Mod	wet	190	tʰɑʦʰ	tʰɑʦʰ	tʰ ɑ ʦʰ	1949
# 
4029	Urdu	what	191	kjɑ	kjɑ	k j ɑ	1963
4030	Armenian_Mod	what	191	inʧʰ	inʧʰ	i n ʧʰ	1961
4031	Catalan	what	191	kɛ, ke	kɛ	k ɛ	1963
4032	Breton_ST	what	191	ˈpetʁa	petʁa	p e t ʁ a	1962
4033	Czech	what	191	tso	tso	t s o	1964
4034	German	what	191	vas	vas	v a s	1966
4035	Swedish	what	191	vɑː(d)	vɑːd	v ɑː d	1966
4036	Italian	what	191	ke	ke	k e	1963
4037	Danish	what	191	va	va	v a	1965
4038	Dutch_List	what	191	wɑt	wɑt	w ɑ t	1966
4039	English	what	191	wɒt	wɒt	w ɒ t	1966
4040	French	what	191	kə	kə	k ə	1963
4041	Greek_Mod	what	191	ti	ti	t i	1964
4042	Marathi	what	191	kaj	kaj	k a j	1967
4043	Polish	what	191	ʦɔ	ʦɔ	ʦ ɔ	1964
4044	Portuguese_ST	what	191	kɨ, u kɨ	kɨ	k ɨ	1963
4045	Russian	what	191	ʃto	ʃto	ʃ t o	1968
4046	Spanish	what	191	ke	ke	k e	1963
4047	Bihari	what	191	ki	ki	k i	1963
4048	Oriya	what	191	kɔɔṇɔ	kɔɔɳɔ	k ɔɔ ɳ ɔ	1963
# 
4049	Urdu	when	192	kəb	kəb	k ə b	1970
4050	Catalan	when	192	kwan	kwan	k w a n	1972
4051	Armenian_Mod	when	192	jɛɾpʰ	jɛɾpʰ	j ɛ ɾ pʰ	1969
4052	Breton_ST	when	192	pø:r, pe'guls	pøːr	p øː r	1971
4053	Czech	when	192	ɡdɪ	ɡdɪ	ɡ d ɪ	1972
4054	German	when	192	van	van	v a n	1973
4055	Italian	when	192	'kwando	kwando	k w a n d o	1972
4056	Swedish	when	192	næ:r	næːr	n æː r	1974
4057	French	when	192	kɑ̃	kɑ̃	k ɑ̃	1972
4058	Danish	when	192	vɒˈnɒ, nɒ	vɒnɒ	v ɒ n ɒ	1973
4059	Dutch_List	when	192	wɑ'ner	wɑner	w ɑ n e r	1974
4060	English	when	192	wɛn	wɛn	w ɛ n	1973
4061	Greek_Mod	when	192	ˈpo̞te̞	po̞te̞	p o̞ t e̞	1975
4062	Marathi	when	192	'kẽmwʰa	kẽmwʰa	k ẽ m wʰ a	1970
4063	Polish	when	192	ˈkʲɛdɨ	kʲɛdɨ	kʲ ɛ d ɨ	1972
4064	Portuguese_ST	when	192	ˈkuɐ̃ðu	kuɐ̃ðu	k uɐ̃ ð u	1970
4065	Russian	when	192	kog'da	kogda	k o g d a	1977
4066	Spanish	when	192	'kwando	kwando	k w a n d o	1972
4067	Bihari	when	192	kəhiya	kəhiya	k ə h iya	1970
4068	Oriya	when	192	ketebele	ketebele	k e t e b e l e	1976
# 
4069	Urdu	where	193	kəhɑ̃	kəhɑ̃	k ə h ɑ̃	1987
4070	Armenian_Mod	where	193	uɾ	uɾ	u ɾ	1978
4071	Breton_ST	where	193	pe'lɛ:x	pelɛːx	p e l ɛː x	1979
4072	Czech	where	193	ɡdɛ	ɡdɛ	ɡ d ɛ	1981
4073	German	where	193	vo:	voː	v oː	1982
4074	Italian	where	193	'dove	dove	d o v e	1986
4075	Swedish	where	193	vɑːɾ	vɑːɾ	v ɑː ɾ	1978
4076	Danish	where	193	vɒ	vɒ	v ɒ	1982
4077	Dutch_List	where	193	war	war	w a r	1978
4078	English	where	193	wɛə	wɛə	w ɛə	1983
4079	French	where	193	u	u	u	1984
4080	Greek_Mod	where	193	pu	pu	p u	1985
4081	Marathi	where	193	ku'ʈʰe	kuʈʰe	k u ʈʰ e	1981
4082	Polish	where	193	ɡdzʲɛ	ɡdzʲɛ	ɡ d zʲ ɛ	1981
4083	Portuguese_ST	where	193	ˈõðɨ	õðɨ	õ ð ɨ	1980
4084	Russian	where	193	gdʲe	gdʲe	g dʲ e	1981
4085	Spanish	where	193	'donde	donde	d o n d e	1980
4086	Catalan	where	193	on	on	o n	1980
4087	Oriya	where	193	kẽũṭhiki	kẽũʈʰiki	k ẽũ ʈʰ i k i	1981
4088	Armenian_Mod	where	193	voɾˈtɛʁ	voɾtɛʁ	v o ɾ t ɛ ʁ	1988
# 
4089	Urdu	white	194	səfed̪	səfed̪	s ə f e d̪	1997
4090	Armenian_Mod	white	194	spiˈtɑk	spitɑk	s p i t ɑ k	1989
4091	Catalan	white	194	blaŋ	blaŋ	b l a ŋ	1992
4092	Breton_ST	white	194	gwɛn	gwɛn	g w ɛ n	1991
4093	Czech	white	194	biːliː	biːliː	b iː l iː	1992
4094	German	white	194	va‿is	vais	v ai s	1993
4095	Italian	white	194	'bjanko	bjanko	b j a n k o	1992
4096	Swedish	white	194	vi:t	viːt	v iː t	1993
4097	Danish	white	194	við	við	v i ð	1993
4098	Dutch_List	white	194	wɪt	wɪt	w ɪ t	1993
4099	English	white	194	waɪt	waɪt	w aɪ t	1993
4100	French	white	194	blɑ̃	blɑ̃	b l ɑ̃	1992
4101	Greek_Mod	white	194	ˈaspro̞s	aspro̞s	a s p r o̞ s	1994
4102	Polish	white	194	ˈbʲawɨ	bʲawɨ	bʲ a w ɨ	1992
4103	Portuguese_ST	white	194	ˈbɾɐ̃ku	bɾɐ̃ku	b ɾ ɐ̃ k u	1992
4104	Russian	white	194	'bʲelɨj	bʲelɨj	bʲ e l ɨ j	1992
4105	Spanish	white	194	'blaŋko	blaŋko	b l a ŋ k o	1992
4106	Bihari	white	194	ujjər	ujjər	u jː ə r	1990
4107	Bihari	white	194	dobla	dobla	d o b l a	1996
4108	Oriya	white	194	dhɔbɔḷɔ	dʱɔbɔɭɔ	dʱ ɔ b ɔ ɭ ɔ	1996
4109	Marathi	white	194	'pãɳɖʰɾa	pãɳɖʰɾa	p ã ɳ ɖʰ ɾ a	1995
# 
4110	Urdu	who	195	kɔn	kɔn	k ɔ n	2006
4111	Catalan	who	195	ki	ki	k i	1999
4112	Armenian_Mod	who	195	ov	ov	o v	1998
4113	Breton_ST	who	195	piv, piu	piv	p i v	2000
4114	Czech	who	195	gdo	gdo	g d o	2001
4115	German	who	195	ve:ɐ̯	veːɐ̯	v eːɐ̯	2003
4116	Italian	who	195	ki	ki	k i	2001
4117	Swedish	who	195	vem	vem	v e m	2002
4118	Danish	who	195	vεm	vɛm	v ɛ m	2002
4119	Dutch_List	who	195	wi	wi	w i	2003
4120	English	who	195	hu:	huː	h uː	2004
4121	French	who	195	ki	ki	k i	1999
4122	Greek_Mod	who	195	pço̞s	pço̞s	p ç o̞ s	2005
4123	Marathi	who	195	koɳ	koɳ	k o ɳ	2006
4124	Polish	who	195	ktɔ	ktɔ	k t ɔ	2001
4125	Portuguese_ST	who	195	kɐ̃ĩ	kɐ̃ĩ	k ɐ̃ ĩ	1999
4126	Russian	who	195	kto	kto	k t o	2001
4127	Spanish	who	195	kjen	kjen	k j e n	2007
4128	Bihari	who	195	ke	ke	k e	1999
4129	Oriya	who	195	kaha	kaha	k a h a	1999
# 
4130	Urdu	wide	196	ˈʧɔ.ɽə	ʧɔ.ɽə	ʧ ɔ ɽ ə	2016
4131	Armenian_Mod	wide	196	lɑɪ̯n	lɑɪ̯n	l ɑɪ̯ n	2008
4132	Catalan	wide	196	'amplə	amplə	a m p l ə	2009
4133	Breton_ST	wide	196	'le:dãn	leːdãn	l eː d ã n	2008
4134	Czech	wide	196	ʃɪrokiː	ʃɪrokiː	ʃ ɪ r o k iː	2010
4135	German	wide	196	bra‿it	brait	b r ai t	2011
4136	Italian	wide	196	'largo	largo	l a r g o	2013
4137	Swedish	wide	196	viːd	viːd	v iː d	2012
4138	Danish	wide	196	b̥ʁεð	b̥ʁɛð	b̥ ʁ ɛ ð	2011
4139	Dutch_List	wide	196	wɛit, rœym	wɛit	w ɛi t	2012
4140	English	wide	196	waɪd	waɪd	w aɪ d	2012
4141	French	wide	196	laʀʒ	laʀʒ	l a ʀ ʒ	2013
4142	Greek_Mod	wide	196	pla'tis	platis	p l a t i s	2014
4143	Marathi	wide	196	'ɾũndə	ɾũndə	ɾ ũ n d ə	2015
4144	Polish	wide	196	ʃɛˈrɔki	ʃɛrɔki	ʃ ɛ r ɔ k i	2010
4145	Portuguese_ST	wide	196	ˈlaɾɣu	laɾɣu	l a ɾ ɣ u	2013
4146	Russian	wide	196	ʃɨ'rokɨj	ʃɨrokɨj	ʃ ɨ r o k ɨ j	2010
4147	Spanish	wide	196	'anʧo	anʧo	a n ʧ o	2017
4148	Oriya	wide	196	cɔuḍau	cɔuɖau	c ɔu ɖ au	2016
4149	Oriya	wide	196	osaria	osaria	o s a r ia	2018
# 
4150	Urdu	wife	197	biwi	biwi	b i w i	2032
4151	Catalan	wife	197	mu'ʎe	muʎe	m u ʎ e	2021
4152	Armenian_Mod	wife	197	kin	kin	k i n	2019
4153	Czech	wife	197	manʒɛlka	manʒɛlka	m a n ʒ ɛ l k a	2022
4154	Breton_ST	wife	197	gwre:k	gwreːk	g w r eː k	2020
4155	German	wife	197	fra‿u	frau	f r au	2024
4156	Italian	wife	197	'moʎʎe	moʎʎe	m o ʎː e	2021
4157	French	wife	197	fam	fam	f a m	2026
4158	Greek_Mod	wife	197	ʝiˈne̞ka	ʝine̞ka	ʝ i n e̞ k a	2027
4159	Marathi	wife	197	'bajko	bajko	b a j k o	2028
4160	Polish	wife	197	ˈʒɔna	ʒɔna	ʒ ɔ n a	2030
4161	Portuguese_ST	wife	197	muˈʎɛɾ	muʎɛɾ	m u ʎ ɛ ɾ	2021
4162	Russian	wife	197	ʒe'na	ʒena	ʒ e n a	2030
4163	Spanish	wife	197	es'posa	esposa	e s p o s a	2031
4164	Danish	wife	197	ˈg̥ʰo:nə	g̥ʰoːnə	g̥ʰ oː n ə	2023
4165	English	wife	197	waɪf	waɪf	w aɪ f	2025
4166	French	wife	197	epuz	epuz	e p u z	2031
4167	German	wife	197	'gatɪn	gatɪn	g a t ɪ n	2023
4168	Italian	wife	197	'spoza	spoza	s p o z a	2031
4169	Dutch_List	wife	197	vrɑu	vrɑu	v r ɑu	2024
4170	Spanish	wife	197	mu'xeɾ	muxeɾ	m u x e ɾ	2021
4171	Portuguese_ST	wife	197	ɨʃˈpozɐ	ɨʃpozɐ	ɨ ʃ p o z ɐ	2031
4172	Polish	wife	197	mawˈʒɔnka	mawʒɔnka	m a w ʒ ɔ n k a	2022
4173	Catalan	wife	197	'dɔnə	dɔnə	d ɔ n ə	2030
4174	Swedish	wife	197	'mɑ:ka	mɑːka	m ɑː k a	2021
4175	Oriya	wife	197	pɔtni	pɔtni	p ɔ t n i	2029
4176	Oriya	wife	197	stri	stri	s t r i	2033
4177	Marathi	wife	197	'patni:	patniː	p a t n iː	2029
# 
4178	Urdu	wind	198	həwɑ	həwɑ	h ə w ɑ	2035
4179	Catalan	wind	198	ben	ben	b e n	2037
4180	Breton_ST	wind	198	'a:vɛl	aːvɛl	aː v ɛ l	2036
4181	Czech	wind	198	viːtr̩	viːtr̩	v iː t r̩	2038
4182	German	wind	198	vɪnt	vɪnt	v ɪ n t	2039
4183	Italian	wind	198	'vɛnto	vɛnto	v ɛ n t o	2037
4184	Swedish	wind	198	vɪnd	vɪnd	v ɪ n d	2039
4185	French	wind	198	vɑ̃	vɑ̃	v ɑ̃	2037
4186	Danish	wind	198	ven	ven	v e n	2039
4187	Dutch_List	wind	198	wɪnt	wɪnt	w ɪ n t	2039
4188	English	wind	198	wɪnd	wɪnd	w ɪ n d	2039
4189	Greek_Mod	wind	198	aˈʝe̞ras	aʝe̞ras	a ʝ e̞ r a s	2040
4190	Polish	wind	198	vʲiatr	vʲiatr	vʲ ia t r	2038
4191	Portuguese_ST	wind	198	ˈvẽtu	vẽtu	v ẽ t u	2037
4192	Russian	wind	198	'vʲetʲer	vʲetʲer	vʲ e tʲ e r	2038
4193	Spanish	wind	198	'bjento	bjento	b j e n t o	2037
4194	Armenian_Mod	wind	198	kʰɑˈmi	kʰɑmi	kʰ ɑ m i	2034
4195	Swedish	wind	198	'blo:sa	bloːsa	b l oː s a	2044
4196	Catalan	wind	198	'aijrə	aijrə	ai j r ə	2043
4197	Bihari	wind	198	hawa	hawa	h a w a	2035
